"","Relinquished","X","Date","Team","Acquired","Notes","slugPlayerBREF","isActive","yearsPlayer","countSeasons","slugSeasonRookie","slugSeasonLast","urlPlayerBioBREF","year","position1","hand","typeInjury"
"3889","Patrick Beverley",41242,"2020-08-05","Clippers","","placed on IL with strained left calf","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2020,"PointGuard","Right","calf"
"3890","Patrick Beverley",41242,"2020-08-05","Clippers","","placed on IL with strained left calf","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2020,"ShootingGuard","Right","calf"
"3891","Patrick Beverley",191046,"2017-11-22","Clippers","","placed on IL recovering from arthroscopic surgery on right knee to repair lateral meniscus (out for season)","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2017,"PointGuard","Right","knee"
"3892","Patrick Beverley",191046,"2017-11-22","Clippers","","placed on IL recovering from arthroscopic surgery on right knee to repair lateral meniscus (out for season)","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2017,"ShootingGuard","Right","knee"
"3893","Patrick Beverley",101039,"2017-11-10","Clippers","","placed on IL with sore right knee","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2017,"PointGuard","Right","knee"
"3894","Patrick Beverley",101039,"2017-11-10","Clippers","","placed on IL with sore right knee","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2017,"ShootingGuard","Right","knee"
"3895","Patrick Beverley",211424,"2019-04-03","Clippers","","placed on IL with right hip pointer","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2019,"PointGuard","Right","hip"
"3896","Patrick Beverley",211424,"2019-04-03","Clippers","","placed on IL with right hip pointer","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2019,"ShootingGuard","Right","hip"
"3897","Patrick Beverley",14895,"2015-11-14","Rockets","","placed on IL with ankle injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2015,"PointGuard","Right","ankle"
"3898","Patrick Beverley",14895,"2015-11-14","Rockets","","placed on IL with ankle injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2015,"ShootingGuard","Right","ankle"
"3899","Patrick Beverley",251227,"2020-02-08","Clippers","","placed on IL with right groin injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2020,"PointGuard","Right","groin"
"3900","Patrick Beverley",251227,"2020-02-08","Clippers","","placed on IL with right groin injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2020,"ShootingGuard","Right","groin"
"3901","Patrick Beverley",121207,"2019-12-22","Clippers","","placed on IL with right groin injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2019,"PointGuard","Right","groin"
"3902","Patrick Beverley",121207,"2019-12-22","Clippers","","placed on IL with right groin injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2019,"ShootingGuard","Right","groin"
"3903","Patrick Beverley",141193,"2019-11-14","Clippers","","placed on IL with left calf injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2019,"PointGuard","Right","calf"
"3904","Patrick Beverley",141193,"2019-11-14","Clippers","","placed on IL with left calf injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2019,"ShootingGuard","Right","calf"
"3905","Patrick Beverley",231210,"2019-12-31","Clippers","","placed on IL with sprained right wrist","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2019,"PointGuard","Right","wrist"
"3906","Patrick Beverley",231210,"2019-12-31","Clippers","","placed on IL with sprained right wrist","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2019,"ShootingGuard","Right","wrist"
"3907","Patrick Beverley",131248,"2020-08-19","Clippers","","placed on IL with strained left calf","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2020,"PointGuard","Right","calf"
"3908","Patrick Beverley",131248,"2020-08-19","Clippers","","placed on IL with strained left calf","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2020,"ShootingGuard","Right","calf"
"3909","Patrick Beverley",241176,"2019-03-28","Clippers","","placed on IL with hright hip pointer","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2019,"PointGuard","Right","hip"
"3910","Patrick Beverley",241176,"2019-03-28","Clippers","","placed on IL with hright hip pointer","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2019,"ShootingGuard","Right","hip"
"3911","Patrick Beverley",23838,"2014-11-24","Rockets","","placed on IL with hamstring injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2014,"PointGuard","Right","hamstring"
"3912","Patrick Beverley",23838,"2014-11-24","Rockets","","placed on IL with hamstring injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2014,"ShootingGuard","Right","hamstring"
"3913","Patrick Beverley",8892,"2015-11-06","Rockets","","placed on IL with concussion","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2015,"PointGuard","Right","concussion"
"3914","Patrick Beverley",8892,"2015-11-06","Rockets","","placed on IL with concussion","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2015,"ShootingGuard","Right","concussion"
"3915","Patrick Beverley",16830,"2014-11-01","Rockets","","placed on IL with hamstring injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2014,"PointGuard","Right","hamstring"
"3916","Patrick Beverley",16830,"2014-11-01","Rockets","","placed on IL with hamstring injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2014,"ShootingGuard","Right","hamstring"
"3917","Patrick Beverley",251219,"2020-01-22","Clippers","","placed on IL with right groin injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2020,"PointGuard","Right","groin"
"3918","Patrick Beverley",251219,"2020-01-22","Clippers","","placed on IL with right groin injury","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2020,"ShootingGuard","Right","groin"
"3919","Patrick Beverley",17876,"2015-03-25","Rockets","","placed on IL with torn ligaments in left wrist (out for season)","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2015,"PointGuard","Right","wrist"
"3920","Patrick Beverley",17876,"2015-03-25","Rockets","","placed on IL with torn ligaments in left wrist (out for season)","beverpa01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/b/beverpa01.html",2015,"ShootingGuard","Right","wrist"
"3921","Patrick Christopher",15852,"2015-01-03","Jazz","","placed on IL with right knee injury","chrispa01",FALSE,"2015",1,"2014-15","2014-15","https://www.basketball-reference.com/players/c/chrispa01.html",2015,"ShootingGuard","Right","knee"
"3922","Patrick McCaw",261086,"2018-02-14","Warriors","","placed on IL with fractured left wrist","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2018,"ShootingGuard","Right","wrist"
"3923","Patrick McCaw",261086,"2018-02-14","Warriors","","placed on IL with fractured left wrist","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2018,"SmallForward","Right","wrist"
"3924","Patrick McCaw",23952,"2016-10-30","Warriors","","placed on IL with sprained left ankle","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2016,"ShootingGuard","Right","ankle"
"3925","Patrick McCaw",23952,"2016-10-30","Warriors","","placed on IL with sprained left ankle","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2016,"SmallForward","Right","ankle"
"3926","Patrick McCaw",91185,"2019-10-21","Raptors","","placed on IL with sore left knee","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2019,"ShootingGuard","Right","knee"
"3927","Patrick McCaw",91185,"2019-10-21","Raptors","","placed on IL with sore left knee","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2019,"SmallForward","Right","knee"
"3928","Patrick McCaw",61078,"2018-01-27","Warriors","","placed on IL with strained back","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2018,"ShootingGuard","Right","back"
"3929","Patrick McCaw",61078,"2018-01-27","Warriors","","placed on IL with strained back","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2018,"SmallForward","Right","back"
"3930","Patrick McCaw",71162,"2019-02-13","Raptors","","placed on IL with sore right shoulder","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2019,"ShootingGuard","Right","shoulder"
"3931","Patrick McCaw",71162,"2019-02-13","Raptors","","placed on IL with sore right shoulder","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2019,"SmallForward","Right","shoulder"
"3932","Patrick McCaw",111054,"2017-12-08","Warriors","","placed on IL with concussion","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2017,"ShootingGuard","Right","concussion"
"3933","Patrick McCaw",111054,"2017-12-08","Warriors","","placed on IL with concussion","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2017,"SmallForward","Right","concussion"
"3934","Patrick McCaw",181177,"2019-03-30","Raptors","","placed on IL with sprained right thumb","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2019,"ShootingGuard","Right","thumb"
"3935","Patrick McCaw",181177,"2019-03-30","Raptors","","placed on IL with sprained right thumb","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2019,"SmallForward","Right","thumb"
"3936","Patrick McCaw",111250,"2020-12-22","Raptors","","placed on IL with left knee injury","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2020,"ShootingGuard","Right","knee"
"3937","Patrick McCaw",111250,"2020-12-22","Raptors","","placed on IL with left knee injury","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2020,"SmallForward","Right","knee"
"3938","Patrick McCaw",81241,"2020-08-01","Raptors","","placed on IL with sore left knee (out for season)","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2020,"ShootingGuard","Right","knee"
"3939","Patrick McCaw",81241,"2020-08-01","Raptors","","placed on IL with sore left knee (out for season)","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2020,"SmallForward","Right","knee"
"3940","Patrick McCaw",71191,"2019-11-06","Raptors","","placed on IL with left knee injury","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2019,"ShootingGuard","Right","knee"
"3941","Patrick McCaw",71191,"2019-11-06","Raptors","","placed on IL with left knee injury","mccawpa01",TRUE,"2017-2021",5,"2016-17","2020-21","https://www.basketball-reference.com/players/m/mccawpa01.html",2019,"SmallForward","Right","knee"
"3942","Patrick Patterson",8868,"2015-02-23","Raptors","","placed on IL with left knee injury","pattepa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/p/pattepa01.html",2015,"PowerForward","Right","knee"
"3943","Patrick Patterson",11996,"2017-02-15","Raptors","","placed on IL with bruised left knee","pattepa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/p/pattepa01.html",2017,"PowerForward","Right","knee"
"3944","Patrick Patterson",8995,"2017-02-12","Raptors","","placed on IL with bruised left knee","pattepa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/p/pattepa01.html",2017,"PowerForward","Right","knee"
"3945","Patrick Patterson",14986,"2017-01-20","Raptors","","placed on IL with sore left knee","pattepa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/p/pattepa01.html",2017,"PowerForward","Right","knee"
"3946","Patrick Patterson",25935,"2016-03-20","Raptors","","placed on IL with sore left ankle","pattepa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/p/pattepa01.html",2016,"PowerForward","Right","ankle"
"3947","Patrick Patterson",3816,"2014-03-09","Raptors","","placed on IL with sprained right elbow","pattepa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/p/pattepa01.html",2014,"PowerForward","Right","elbow"
"3948","Patrick Williams",141261,"2021-01-18","Bulls","","placed on IL with bruised right hip","willipa01",TRUE,"2021",1,"2020-21","2020-21","https://www.basketball-reference.com/players/w/willipa01.html",2021,"PowerForward","Right","hip"
"3949","Pau Gasol",24885,"2015-05-10","Bulls","","placed on IL with strained left hamstring","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2015,"Center","Right","hamstring"
"3950","Pau Gasol",24885,"2015-05-10","Bulls","","placed on IL with strained left hamstring","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2015,"PowerForward","Right","hamstring"
"3951","Pau Gasol",201185,"2019-10-23","Blazers","","placed on IL with left foot injury","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2019,"Center","Right","foot"
"3952","Pau Gasol",201185,"2019-10-23","Blazers","","placed on IL with left foot injury","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2019,"PowerForward","Right","foot"
"3953","Pau Gasol",201126,"2018-11-07","Spurs","","placed on IL with stress fracture in right foot","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2018,"Center","Right","foot"
"3954","Pau Gasol",201126,"2018-11-07","Spurs","","placed on IL with stress fracture in right foot","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2018,"PowerForward","Right","foot"
"3955","Pau Gasol",10965,"2016-11-30","Spurs","","placed on IL for rest","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2016,"Center","Right","rest"
"3956","Pau Gasol",10965,"2016-11-30","Spurs","","placed on IL for rest","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2016,"PowerForward","Right","rest"
"3957","Pau Gasol",24835,"2014-11-17","Bulls","","placed on IL with strained left calf","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2014,"Center","Right","calf"
"3958","Pau Gasol",24835,"2014-11-17","Bulls","","placed on IL with strained left calf","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2014,"PowerForward","Right","calf"
"3959","Pau Gasol",261054,"2017-12-09","Spurs","","placed on IL for rest","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2017,"Center","Right","rest"
"3960","Pau Gasol",261054,"2017-12-09","Spurs","","placed on IL for rest","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2017,"PowerForward","Right","rest"
"3961","Pau Gasol",161090,"2018-02-28","Spurs","","placed on IL with bruised left knee","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2018,"Center","Right","knee"
"3962","Pau Gasol",161090,"2018-02-28","Spurs","","placed on IL with bruised left knee","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2018,"PowerForward","Right","knee"
"3963","Pau Gasol",23975,"2016-12-23","Spurs","","placed on IL for rest","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2016,"Center","Right","rest"
"3964","Pau Gasol",23975,"2016-12-23","Spurs","","placed on IL for rest","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2016,"PowerForward","Right","rest"
"3965","Pau Gasol",7869,"2015-02-27","Bulls","","placed on IL with illness","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2015,"Center","Right","illness"
"3966","Pau Gasol",7869,"2015-02-27","Bulls","","placed on IL with illness","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2015,"PowerForward","Right","illness"
"3967","Pau Gasol",5934,"2016-03-14","Bulls","","placed on IL with swelling in right knee","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2016,"Center","Right","knee"
"3968","Pau Gasol",5934,"2016-03-14","Bulls","","placed on IL with swelling in right knee","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2016,"PowerForward","Right","knee"
"3969","Pau Gasol",8919,"2016-01-14","Bulls","","placed on IL for rest / shoulder injury","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2016,"Center","Right","shoulder"
"3970","Pau Gasol",8919,"2016-01-14","Bulls","","placed on IL for rest / shoulder injury","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2016,"PowerForward","Right","shoulder"
"3971","Pau Gasol",181173,"2019-03-19","Bucks","","placed on IL with sore left ankle (out for season)","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2019,"Center","Right","ankle"
"3972","Pau Gasol",181173,"2019-03-19","Bucks","","placed on IL with sore left ankle (out for season)","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2019,"PowerForward","Right","ankle"
"3973","Pau Gasol",23908,"2015-12-19","Bulls","","placed on IL for rest","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2015,"Center","Right","rest"
"3974","Pau Gasol",23908,"2015-12-19","Bulls","","placed on IL for rest","gasolpa01",FALSE,"2002-2019",18,"2001-02","2018-19","https://www.basketball-reference.com/players/g/gasolpa01.html",2015,"PowerForward","Right","rest"
"3975","Paul George",91231,"2020-02-22","Clippers","","placed on IL with strained left hamstring","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2020,"SmallForward","Right","hamstring"
"3976","Paul George",91231,"2020-02-22","Clippers","","placed on IL with strained left hamstring","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2020,"ShootingGuard","Right","hamstring"
"3977","Paul George",111185,"2019-10-22","Clippers","","placed on IL with right shoulder injury","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2019,"SmallForward","Right","shoulder"
"3978","Paul George",111185,"2019-10-22","Clippers","","placed on IL with right shoulder injury","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2019,"ShootingGuard","Right","shoulder"
"3979","Paul George",221130,"2017-12-07","Thunder","","placed on IL with bruised right calf","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2017,"SmallForward","Right","calf"
"3980","Paul George",221130,"2017-12-07","Thunder","","placed on IL with bruised right calf","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2017,"ShootingGuard","Right","calf"
"3981","Paul George",5829,"2014-10-29","Pacers","","placed on IL recovering from surgery on right leg to repair fractured tibia and fibula","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2014,"SmallForward","Right","tibia"
"3982","Paul George",5829,"2014-10-29","Pacers","","placed on IL recovering from surgery on right leg to repair fractured tibia and fibula","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2014,"ShootingGuard","Right","tibia"
"3983","Paul George",101215,"2020-01-10","Clippers","","placed on IL with strained left hamstring","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2020,"SmallForward","Right","hamstring"
"3984","Paul George",101215,"2020-01-10","Clippers","","placed on IL with strained left hamstring","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2020,"ShootingGuard","Right","hamstring"
"3985","Paul George",10960,"2016-11-18","Pacers","","placed on IL with sore left ankle","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2016,"SmallForward","Right","ankle"
"3986","Paul George",10960,"2016-11-18","Pacers","","placed on IL with sore left ankle","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2016,"ShootingGuard","Right","ankle"
"3987","Paul George",151212,"2020-01-04","Clippers","","placed on IL with left hamstring injury","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2020,"SmallForward","Right","hamstring"
"3988","Paul George",151212,"2020-01-04","Clippers","","placed on IL with left hamstring injury","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2020,"ShootingGuard","Right","hamstring"
"3989","Paul George",261268,"2021-02-05","Clippers","","placed on IL with sore right foot","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2021,"SmallForward","Right","foot"
"3990","Paul George",261268,"2021-02-05","Clippers","","placed on IL with sore right foot","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2021,"ShootingGuard","Right","foot"
"3991","Paul George",3958,"2016-11-12","Pacers","","placed on IL with sprained left ankle","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2016,"SmallForward","Right","ankle"
"3992","Paul George",3958,"2016-11-12","Pacers","","placed on IL with sprained left ankle","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2016,"ShootingGuard","Right","ankle"
"3993","Paul George",121182,"2019-04-10","Thunder","","placed on IL with sore right shoulder","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2019,"SmallForward","Right","shoulder"
"3994","Paul George",121182,"2019-04-10","Thunder","","placed on IL with sore right shoulder","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2019,"ShootingGuard","Right","shoulder"
"3995","Paul George",251287,"2021-03-30","Clippers","","placed on IL with sore right foot","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2021,"SmallForward","Right","foot"
"3996","Paul George",251287,"2021-03-30","Clippers","","placed on IL with sore right foot","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2021,"ShootingGuard","Right","foot"
"3997","Paul George",231065,"2017-12-29","Thunder","","placed on IL with sore left knee","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2017,"SmallForward","Right","knee"
"3998","Paul George",231065,"2017-12-29","Thunder","","placed on IL with sore left knee","georgpa01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/g/georgpa01.html",2017,"ShootingGuard","Right","knee"
"3999","Paul Millsap",22864,"2015-01-13","Hawks","","placed on IL for rest","millspa01",TRUE,"2007-2021",15,"2006-07","2020-21","https://www.basketball-reference.com/players/m/millspa01.html",2015,"PowerForward","Right","rest"
"4000","Paul Millsap",161018,"2017-04-12","Hawks","","placed on IL for rest","millspa01",TRUE,"2007-2021",15,"2006-07","2020-21","https://www.basketball-reference.com/players/m/millspa01.html",2017,"PowerForward","Right","rest"
"4001","Paul Millsap",141015,"2017-04-07","Hawks","","placed on IL with sore left knee","millspa01",TRUE,"2007-2021",15,"2006-07","2020-21","https://www.basketball-reference.com/players/m/millspa01.html",2017,"PowerForward","Right","knee"
"4002","Paul Millsap",9966,"2016-12-03","Hawks","","placed on IL with sore left hip","millspa01",TRUE,"2007-2021",15,"2006-07","2020-21","https://www.basketball-reference.com/players/m/millspa01.html",2016,"PowerForward","Right","hip"
"4003","Paul Millsap",121045,"2017-11-20","Nuggets","","placed on IL with sprained left wrist","millspa01",TRUE,"2007-2021",15,"2006-07","2020-21","https://www.basketball-reference.com/players/m/millspa01.html",2017,"PowerForward","Right","wrist"
"4004","Paul Millsap",101159,"2019-02-06","Nuggets","","placed on IL with sore right ankle","millspa01",TRUE,"2007-2021",15,"2006-07","2020-21","https://www.basketball-reference.com/players/m/millspa01.html",2019,"PowerForward","Right","ankle"
"4005","Paul Millsap",221291,"2020-01-08","Nuggets","","placed on IL with bruised left knee","millspa01",TRUE,"2007-2021",15,"2006-07","2020-21","https://www.basketball-reference.com/players/m/millspa01.html",2020,"PowerForward","Right","knee"
"4006","Paul Millsap",61234,"2020-03-01","Nuggets","","placed on IL with sprained right ankle","millspa01",TRUE,"2007-2021",15,"2006-07","2020-21","https://www.basketball-reference.com/players/m/millspa01.html",2020,"PowerForward","Right","ankle"
